cell_width_mean,cell_width_std,number_of_crossings,stop_cell
0.9073696827173132,0.0,457,0
1.0066829408838498,0.0,323,0
0.7529463910098367,0.0,353,0
0.8593284166898194,0.0,487,0
1.133920583152665,0.0,362,0
0.9501846882777158,0.0,460,0
1.0370596143756998,0.0,474,0
1.141828041686358,0.0,401,0
0.9634957253415509,0.0,501,0
1.182654527447624,0.0,355,0
0.8435386150962764,0.0,435,32
1.0964211622699191,0.0,250,74
0.5736513066238452,0.0,484,0
1.2287882412054922,0.0,401,0
0.8674014894873906,0.0,306,0
0.7558223825258845,0.0,503,0
1.1635320296617893,0.0,443,0
1.0628606430561387,0.0,391,0
0.8796628479545068,0.0,455,0
1.1187796619366455,0.0,387,0
0.9405327018624039,0.0,417,0
1.017659001928739,0.0,358,0
0.9241600010161206,0.0,287,0
0.6460338165021716,0.0,506,0
1.178968443810981,0.0,429,0
0.9674386087796146,0.0,406,0
0.9663980306763829,0.0,396,85
0.8429596797064515,0.0,470,21
1.2455424873135046,0.0,346,0
0.7783988293379734,0.0,411,0
1.0316802121241984,0.0,412,0
0.9706686709285085,0.0,357,0
0.9197610482737454,0.0,430,0
1.0211183137387585,0.0,465,0
1.0762056893864755,0.0,308,0
0.7010930645260858,0.0,431,0
0.9404320063774181,0.0,349,0
0.9028393162384019,0.0,545,0
1.2567916653173956,0.0,386,0
1.015810160284199,0.0,362,0
0.8033679620315382,0.0,329,0
0.7946485941090434,0.0,410,1
1.0016661899327268,0.0,577,105
1.401954212636747,0.0,325,0
0.6906853572849161,0.0,380,0
0.9718474683830636,0.0,426,0
1.0142007591855084,0.0,431,0
1.0151907874784485,0.0,388,0
0.9490682373791205,0.0,349,0
0.8121213515043579,0.0,385,0
0.9561064423229136,0.0,432,0
0.9240756798355525,0.0,430,0
1.0459411914946546,0.0,401,0
0.934339287578807,0.0,391,0
1.004954534108572,0.0,491,0
1.1652771831083386,0.0,353,0
0.9506257947953567,0.0,329,0
0.764050839513729,0.0,456,100
1.0517561586048298,0.0,409,6
0.9345199162926504,0.0,415,0
0.949188097074071,0.0,478,0
1.0830033771607124,0.0,351,0
0.8787905327466183,0.0,336,0
0.8449148949705423,0.0,447,0
1.0507002590057473,0.0,389,0
1.0178866755345883,0.0,481,0
1.1419495234673869,0.0,342,0
0.8807064921187946,0.0,518,0
1.1216584953575797,0.0,440,0
1.0558780342074578,0.0,271,0
0.5712844728667847,0.0,381,0
0.9103133557957995,0.0,538,0
1.3042754657749205,0.0,439,1
1.0985480525405782,0.0,351,105
0.8293973721401336,0.0,359,0
0.8209005189225069,0.0,368,0
0.9279414144572978,0.0,410,0
0.9486918840643894,0.0,334,0
0.8494405592222062,0.0,517,0
1.2081957181851226,0.0,379,0
0.928084946809077,0.0,474,0
1.0916439846587593,0.0,276,0
0.6997598055151955,0.0,456,0
1.0328156730903508,0.0,393,0
0.9266205150478196,0.0,435,0
0.9686838142887347,0.0,413,0
1.0251570010245465,0.0,361,0
0.8498055229933531,0.0,413,0
1.0273796456681528,0.0,470,68
1.1684438386511302,0.0,333,38
0.7867267880304586,0.0,468,0
1.1941061361468048,0.0,477,0
1.0502278150455078,0.0,267,0
0.6611828516893035,0.0,414,0
0.8978651767343171,0.0,304,0
0.7110277589059109,0.0,598,0
1.3500869393275412,0.0,338,0
0.870134777259972,0.0,344,0
0.8160584165464041,0.0,425,0
1.0897704103251915,0.0,404,0
0.9717670303357946,0.0,534,0
1.3021259582058347,0.0,196,0
0.5011778026688747,0.0,479,0
1.0758009091913134,0.0,275,0
0.6881606941670602,0.0,522,105
1.1444549670343842,0.0,457,1
1.1280854923335406,0.0,432,0
0.9921072177015487,0.0,316,0
0.8176102821195842,0.0,339,0
0.8049933333693682,0.0,572,0
1.3930291888057116,0.0,228,0
0.5222424439089278,0.0,479,0
1.1632671575584388,0.0,422,0
0.9666689793891744,0.0,344,0
0.8324599967985127,0.0,410,0
1.0206909483503195,0.0,341,0
0.805237976560038,0.0,474,0
1.1388523451760135,0.0,446,0
1.025679219612965,0.0,442,0
1.0819328288909145,0.0,367,24
0.7904055885672242,0.0,438,82
1.064382365215942,0.0,347,0
0.8127027176130778,0.0,458,0
1.1705827854282806,0.0,312,0
0.7720113649473389,0.0,463,0
1.135336878334176,0.0,473,0
1.1221502437068753,0.0,392,0
0.928187802020947,0.0,393,0
0.8929738688437817,0.0,424,0
0.9371391771942571,0.0,386,0
0.8997289327162291,0.0,479,0
1.141506436354674,0.0,280,0
0.689032377683642,0.0,481,0
1.1409037779354032,0.0,472,0
1.1836950129493506,0.0,277,0
0.669635754444832,0.0,503,95
1.2670148738766873,0.0,358,11
0.7659849061913021,0.0,429,0
1.0590026881641499,0.0,328,0
0.7207195142380066,0.0,444,0
1.0355121886797696,0.0,345,0
0.8415505235476621,0.0,384,0
0.8825787828817833,0.0,355,0
0.9221480195036869,0.0,625,0
1.429897828115826,0.0,288,0
0.7111492122224993,0.0,547,0
1.2955425123195923,0.0,237,0
0.5770911878994296,0.0,411,0
0.9489725765441018,0.0,433,0
1.1121866451085891,0.0,435,0
1.0365686173174082,0.0,459,9
1.1252018252562657,0.0,400,97
0.897040800911273,0.0,390,0
0.934909285735111,0.0,493,0
1.0815060869085562,0.0,254,0
0.6451793916185212,0.0,446,0
1.0686868528186102,0.0,453,0
1.086552381827454,0.0,404,0
1.0159784486480414,0.0,383,0
0.9187670401073131,0.0,337,0
0.8824665208404453,0.0,564,0
1.2694606754838091,0.0,303,0
0.7139210725953928,0.0,389,0
0.8846845638499484,0.0,482,0
1.0984936919402934,0.0,383,0
0.8975455662989742,0.0,406,0
1.0301601610968234,0.0,299,94
0.720101453857734,0.0,453,12
1.1016055326293497,0.0,385,0
0.9466614427742216,0.0,423,0
1.0249423061891163,0.0,515,0
1.2222203449108218,0.0,346,0
0.8306822818008692,0.0,340,0
0.7776046936088581,0.0,435,0
0.9795740410868995,0.0,386,0
0.9637136155653367,0.0,414,0
0.9858889878937014,0.0,398,0
0.9958677472475909,0.0,560,0
1.2453680576302926,0.0,230,0
0.5997704793121209,0.0,544,0
1.2984345214419968,0.0,348,0
0.8354990141648396,0.0,530,7
1.2608391890682835,0.0,203,99
0.5048276596848512,0.0,433,0
1.056982801111576,0.0,444,0
1.0464925894380883,0.0,472,0
1.1138764362755982,0.0,280,0
0.6668484728637798,0.0,488,0
1.1700675304571335,0.0,304,0
0.6332172966429575,0.0,407,0
0.9881492273104255,0.0,491,0
1.1480993983215135,0.0,384,0
0.982756318552267,0.0,419,0
1.0127024805109348,0.0,383,0
0.956098475129742,0.0,411,0
0.9803093598992116,0.0,355,0
0.8205378456797622,0.0,374,0
0.8775104352949907,0.0,477,102
1.0948657787311011,0.0,266,4
0.6054260292124295,0.0,545,0
1.2886594986498998,0.0,450,0
1.116370251889932,0.0,367,0
0.8593932644295444,0.0,478,0
1.1806037552568232,0.0,377,0
0.9271887234203822,0.0,298,0
0.7457469099746189,0.0,553,0
1.2157302715744582,0.0,414,0
0.9856172244300528,0.0,454,0
1.0645118491523062,0.0,270,0
0.6706245549807311,0.0,338,0
0.8201459018494748,0.0,438,0
1.0432565684919406,0.0,379,0
0.9155243322820898,0.0,501,6
1.1672758917404722,0.0,311,100
0.779226078723494,0.0,379,0
0.8838603414424484,0.0,429,0
1.0316799909476457,0.0,428,0
1.0004938204740865,0.0,376,0
0.9506831614274043,0.0,520,0
1.2194410120831,0.0,395,0
0.9773956126018148,0.0,542,0
1.2535817436102392,0.0,213,0
0.4983963473244615,0.0,528,0
1.1986637739207529,0.0,440,0
1.0714501320176244,0.0,262,0
0.6183843817713431,0.0,461,0
1.1320031708726968,0.0,486,0
1.2122051813392083,0.0,376,0
0.9254293611223415,0.0,382,66
0.9227399783745864,0.0,343,40
0.7649150200693459,0.0,446,0
1.1048664398264127,0.0,437,0
0.9674635176940969,0.0,384,0
0.8999606713113362,0.0,491,0
1.1546937897815586,0.0,261,0
0.6430988506193063,0.0,446,0
1.1097092927632393,0.0,350,0
0.8532835203169925,0.0,543,0
1.3328380036583445,0.0,496,0
1.1810827765732435,0.0,337,0
0.7139336935556726,0.0,325,0
0.8313953555854291,0.0,423,0
0.9540517275862835,0.0,386,0
0.9334815607798103,0.0,459,4
1.0871412296310883,0.0,398,102
0.9416658418479531,0.0,472,0
1.146009047315139,0.0,428,0
0.9938274733129696,0.0,245,0
0.6172122497496397,0.0,528,0
1.237165677540365,0.0,332,0
0.799209218408579,0.0,388,0
0.9146559677754328,0.0,414,0
1.0116456471960378,0.0,477,0
1.1703292328716308,0.0,485,0
1.1352553504628953,0.0,305,0
0.678444533526483,0.0,351,0
0.8142958978904709,0.0,429,0
1.026091537347665,0.0,370,0
0.8485652918422012,0.0,413,0
1.0249933297948843,0.0,383,103
0.909642399303538,0.0,478,3
1.2067696596841604,0.0,360,0
0.8603470196121534,0.0,443,0
1.0987959422353917,0.0,392,0
0.9172443503758583,0.0,390,0
0.8914031379665066,0.0,418,0
0.9601951894296059,0.0,292,0
0.663548130325594,0.0,512,0
1.171512350984465,0.0,539,0
1.3299292753819647,0.0,201,0
0.49279981375874504,0.0,399,0
0.981966943529684,0.0,533,0
1.2720254926694758,0.0,462,0
1.1258700965569965,0.0,275,0
0.6973697372390356,0.0,434,20
0.9729426204401609,0.0,486,86
1.1493348377781578,0.0,460,0
1.0815325403327496,0.0,308,0
0.7314451753505982,0.0,432,0
1.0430818447579098,0.0,402,0
0.9836511193282835,0.0,321,0
0.7619218679785338,0.0,420,0
0.9769590250197728,0.0,562,0
1.363232243202071,0.0,324,0
0.7601251096206311,0.0,468,0
1.1101711701050854,0.0,367,0
0.9294572244016786,0.0,526,0
1.2503461890560912,0.0,379,0
0.9053461536014674,0.0,394,0
0.8798080373687285,0.0,353,0
0.8787034167476699,0.0,399,105
0.9603286790967224,0.0,304,1
0.6515886185899483,0.0,502,0
1.1875133444298451,0.0,449,0
1.102005091737053,0.0,377,0
0.956390369887731,0.0,385,0
0.9475598152042743,0.0,382,0
0.9480424273431075,0.0,462,0
1.056121650916539,0.0,353,0
0.8337038334961097,0.0,340,0
0.76203256430473,0.0,519,0
1.2026371771521025,0.0,440,0
0.9967598180859121,0.0,380,0
0.9302971125239725,0.0,392,0
0.9650728859872785,0.0,382,0
0.9476973816769992,0.0,444,25
1.0746405633848783,0.0,294,81
0.7683695270103293,0.0,363,0
0.8509777970958384,0.0,482,0
1.0688918607642892,0.0,503,0
1.2201373800930282,0.0,398,0
0.9056933442981951,0.0,321,0
0.8063674256002606,0.0,484,0
1.1360189115794634,0.0,369,0
0.8918026261454719,0.0,435,0
1.0236357155389588,0.0,385,0
0.8859567442361589,0.0,393,0
0.9383131192246955,0.0,394,0
0.9686150525207554,0.0,337,0
0.8081084606451474,0.0,417,0
1.0157881221011424,0.0,451,1
1.120050627009477,0.0,363,105
0.8780729117688072,0.0,380,0
0.8896285238826206,0.0,517,0
1.2113660431247326,0.0,375,0
0.8748057823826733,0.0,413,0
0.886593032771425,0.0,356,0
0.911591358850536,0.0,516,0
1.191828133473295,0.0,410,0
1.061725838705772,0.0,385,0
0.9025306184486446,0.0,468,0
1.1708119816126086,0.0,409,0
0.9644725934679309,0.0,478,0
1.1351209448954054,0.0,320,0
0.7090014870747667,0.0,370,0
0.8684994242684535,0.0,446,0
1.0446052060091033,0.0,399,37
0.9567824177613812,0.0,429,69
1.0299317432865944,0.0,382,0
0.9400129024695689,0.0,339,0
0.856680683385175,0.0,418,0
0.9935597159777785,0.0,529,0
1.294593283283174,0.0,230,0
0.5128898702711717,0.0,421,0
1.0123187566038956,0.0,408,0
0.9353376501114473,0.0,494,0
1.1986895755318936,0.0,366,0
0.8417256791735175,0.0,425,0
1.0419635753671415,0.0,519,0
1.2215768448563749,0.0,396,0
0.9184584705942956,0.0,360,0
0.8720705013847498,0.0,360,0
0.850816971557697,0.0,488,106
1.1928729794826571,0.0,404,0
0.981446496219479,0.0,358,0
0.8901901026072916,0.0,410,0
0.9684684042163616,0.0,309,0
0.7227426201638988,0.0,441,0
0.9932530027588067,0.0,567,0
1.390861965084146,0.0,423,0
0.8804435564734789,0.0,285,0
0.7573306067572892,0.0,437,0
0.9996583644517246,0.0,381,0
0.9878756800057951,0.0,452,0
1.0532727375816993,0.0,305,0
0.7618089869222535,0.0,526,0
1.2809171872699117,0.0,393,0
0.9170168320914142,0.0,316,87
0.771882933356795,0.0,491,19
1.0839302886232776,0.0,420,0
0.9844576199729357,0.0,407,0
0.9446848201629562,0.0,344,0
0.8485371852634765,0.0,399,0
0.9603410266074309,0.0,507,0
1.2608844493115403,0.0,406,0
0.9332008432078803,0.0,388,0
0.9704281301218713,0.0,380,0
0.8732156015127046,0.0,446,0
1.1055043162645264,0.0,495,0
1.1112490279812193,0.0,374,0
0.9289054469316687,0.0,243,0
0.5580732812597409,0.0,519,0
1.2369902123901473,0.0,342,1
0.8539993239849899,0.0,522,105
1.1703096819723429,0.0,232,0
0.5877069436208925,0.0,519,0
1.2179691429281043,0.0,429,0
1.0345792502327043,0.0,498,0
1.2166420788675043,0.0,304,0
0.7806804839939663,0.0,469,0
1.0947723547496697,0.0,306,0
0.7478086877678358,0.0,529,0
1.2016203260249134,0.0,320,0
0.7529218600112548,0.0,545,0
1.2139007418532057,0.0,375,0
0.9812298329917881,0.0,372,0
0.8558532254372723,0.0,373,0
0.9418633755036773,0.0,541,0
1.2980915579278511,0.0,206,105
0.5312538779827332,0.0,418,1
1.050798274997247,0.0,408,0
0.9373961855408208,0.0,380,0
0.9070206054724786,0.0,379,0
0.8415753887228768,0.0,424,0
1.0065872587485922,0.0,408,0
0.9004368983149638,0.0,385,0
0.9528256335187406,0.0,432,0
1.0749184834066554,0.0,379,0
0.930022500215512,0.0,384,0
0.9257358424374378,0.0,479,0
1.1887582887141241,0.0,350,0
0.8028098503715719,0.0,476,0
1.0829635363032086,0.0,387,0
0.9497213599092502,0.0,416,81
0.9416443056762871,0.0,357,25
0.8911162026744244,0.0,418,0
0.9975942526591082,0.0,249,0
0.615879979801652,0.0,574,0
1.3362951316988163,0.0,350,0
0.828816292631504,0.0,417,0
0.9518979333767371,0.0,418,0
1.0340799006403592,0.0,528,0
1.2384322591924184,0.0,322,0
0.819113186973865,0.0,455,0
1.1175572429073661,0.0,369,0
0.8465502037177284,0.0,407,0
0.9656609228200064,0.0,441,0
1.0084391635102585,0.0,413,0
1.0103202465406256,0.0,385,0
0.8424396981422851,0.0,508,106
1.2523097413408235,0.0,421,0
1.0002105951935536,0.0,420,0
1.0575207221192475,0.0,458,0
1.101559491446999,0.0,326,0
0.83393097856741,0.0,390,0
0.8717445534111193,0.0,473,0
1.1292633333471882,0.0,292,0
0.6394345628150908,0.0,522,0
1.2408884524962287,0.0,482,0
1.0843829144007415,0.0,324,0
0.8379657546965236,0.0,328,0
0.8147032874847422,0.0,491,0
1.1949459041547317,0.0,414,0
0.9866406571422508,0.0,391,0
0.9873057908312783,0.0,358,41
0.8456079887404655,0.0,463,65
1.0317762421114853,0.0,255,0
0.6520555599251652,0.0,499,0
1.1225506978191877,0.0,318,0
0.8064421302535122,0.0,470,0
1.0976114937507848,0.0,501,0
1.2573514166178927,0.0,411,0
0.8977537641037708,0.0,264,0
0.640455656680047,0.0,505,0
1.2021036895431942,0.0,404,0
0.9944685460657564,0.0,341,0
0.8199499721619449,0.0,429,0
1.0231005338125678,0.0,450,0
1.135411352030344,0.0,489,0
1.1425323215463747,0.0,316,21
0.7707549239533098,0.0,375,85
0.854520588047011,0.0,351,0
0.8858379424123455,0.0,495,0
1.0233969013278221,0.0,396,0
1.0020253134222357,0.0,397,0
0.9208194735173341,0.0,450,0
1.1744617957782941,0.0,401,0
0.9362394239589296,0.0,488,0
1.2376358123016844,0.0,187,0
0.42680233596337214,0.0,549,0
1.2680335031504464,0.0,364,0
0.8434789183467958,0.0,471,0
1.0470856331470302,0.0,414,0
0.9669799512401577,0.0,382,0
0.9136272619199409,0.0,438,0
1.122597248615657,0.0,424,106
1.0119319305730299,0.0,312,0
0.7904063683138427,0.0,462,0
1.0873996945280822,0.0,334,0
0.846662528712576,0.0,380,0
0.8246469663905251,0.0,489,0
1.1776666030738099,0.0,409,0
0.9284653344047585,0.0,320,0
0.793624771111325,0.0,517,0
1.195272649651087,0.0,372,0
0.9256537089460191,0.0,422,0
0.9968790847673448,0.0,398,0
0.8728855081440233,0.0,374,0
0.9503174446438349,0.0,425,0
0.9733520488440413,0.0,423,0
1.0768315377539317,0.0,426,56
1.010679900133442,0.0,426,50
1.087475030316414,0.0,362,0
0.8095404738226318,0.0,446,0
1.1001779549024835,0.0,478,0
1.068537584611395,0.0,339,0
0.8559085282296632,0.0,247,0
0.5452026321195367,0.0,533,0
1.2339861123897375,0.0,393,0
0.9433940825594335,0.0,369,0
0.8774192457689889,0.0,503,0
1.2501067111473638,0.0,410,0
1.0037730853822198,0.0,268,0
0.675704151829403,0.0,519,0
1.166332586620125,0.0,284,0
0.7109270069318492,0.0,515,0
1.1598036957934763,0.0,341,106
0.8450385858634479,0.0,469,0
1.0565197428154312,0.0,429,0
1.115374871490226,0.0,329,0
0.7575403772354582,0.0,518,0
1.2953528717949963,0.0,428,0
0.9853062555742829,0.0,342,0
0.8670544561983615,0.0,427,0
0.9769395923713536,0.0,424,0
1.0416192645273046,0.0,257,0
0.5966307338703308,0.0,543,0
1.2747141157627981,0.0,403,0
0.976819756555243,0.0,302,0
0.7030989997811015,0.0,429,0
1.0563020792616307,0.0,559,0
1.2561989421054272,0.0,300,80
0.7749003647633481,0.0,386,26
0.8709515845046061,0.0,417,0
1.0408985246099038,0.0,437,0
1.0456270538505206,0.0,342,0
0.8357916597406649,0.0,510,0
1.2294090167259448,0.0,256,0
0.6076699294864056,0.0,505,0
1.1717385456053289,0.0,341,0
0.8082963474215059,0.0,471,0
1.1182347762560478,0.0,426,0
0.929336966586159,0.0,344,0
0.8721468518450715,0.0,457,0
1.0345797662444562,0.0,428,0
1.1335954053788677,0.0,347,0
0.8300265613067903,0.0,330,5
0.8503517006998594,0.0,527,101
1.1888223438609071,0.0,406,0
0.9944757536793424,0.0,532,0
1.16426554898711,0.0,248,0
0.6126977743926474,0.0,456,0
1.0503848623634446,0.0,397,0
0.9292659781234903,0.0,354,0
0.941082699281261,0.0,427,0
0.9853768139627617,0.0,329,0
0.8300987955562726,0.0,620,0
1.4745782480845513,0.0,209,0
0.5493760708919948,0.0,453,0
0.9702417488600192,0.0,420,0
1.070826149936259,0.0,384,0
0.884542477708821,0.0,380,0
0.9599087823520612,0.0,239,102
0.550238310788801,0.0,451,4
1.0354869972362084,0.0,490,0
1.185508025815165,0.0,406,0
0.9111931442647292,0.0,331,0
0.8187157453831233,0.0,541,0
1.260502935740453,0.0,263,0
0.6526359097625402,0.0,604,0
1.4867883321105722,0.0,263,0
0.7061763775092519,0.0,532,0
1.1836675524917633,0.0,274,0
0.6843070197112224,0.0,453,0
1.0030251969515684,0.0,430,0
1.0803635540271068,0.0,406,0
0.8657167882722984,0.0,353,0
0.8754887599325074,0.0,550,13
1.3008870763572893,0.0,269,93
0.6943900903264961,0.0,488,0
1.1949154514845632,0.0,398,0
1.0037249138764424,0.0,482,0
1.1441677907489407,0.0,272,0
0.583758834942141,0.0,393,0
0.9824108422411372,0.0,479,0
1.0342206922429578,0.0,363,0
0.8881006522021431,0.0,396,0
0.9123020348472168,0.0,379,0
0.955584311056805,0.0,359,0
0.8516919573469796,0.0,445,0
1.096015516295466,0.0,340,0
0.8226054910251288,0.0,511,0
1.2116876977470312,0.0,393,0
0.9740131367136511,0.0,412,95
0.9212070871599508,0.0,565,11
1.3405881902457404,0.0,364,0
0.8905915759183971,0.0,339,0
0.828000684955139,0.0,498,0
1.1836086090186273,0.0,287,0
0.7166682330218797,0.0,471,0
1.0003289009953276,0.0,414,0
1.0179189116827474,0.0,469,0
1.0764439787400357,0.0,319,0
0.7951049955139231,0.0,526,0
1.2766585577311882,0.0,294,0
0.7584742375161195,0.0,410,0
0.9521826278398499,0.0,433,0
1.0619592434189293,0.0,346,0
0.787595379529598,0.0,515,13
1.2363067037078452,0.0,436,93
0.9572507803519598,0.0,290,0
0.6861169307758771,0.0,557,0
1.3363407456366119,0.0,273,0
0.6525156701355983,0.0,453,0
1.1500379128458835,0.0,395,0
0.9431743238600472,0.0,372,0
0.951557381236002,0.0,419,0
0.9137419903239415,0.0,478,0
1.1700649818755573,0.0,457,0
0.9857633418593322,0.0,302,0
0.7399998431920815,0.0,318,0
0.7651770883598741,0.0,440,0
1.025039438859141,0.0,384,0
0.9860827807733472,0.0,435,0
1.0514663203346275,0.0,461,106
1.1105211999193783,0.0,395,0
0.9524687669328766,0.0,416,0
1.0271903342390318,0.0,387,0
0.8302884212824966,0.0,278,0
0.7268183970576467,0.0,365,0
0.8507812993566263,0.0,492,0
1.194741845679409,0.0,439,0
1.0239276168203308,0.0,318,0
0.7731989916858713,0.0,433,0
1.0115712298693873,0.0,379,0
0.8616190059764447,0.0,352,0
0.8684243688043476,0.0,584,0
1.3915721095907716,0.0,214,0
0.5340874687761108,0.0,448,0
1.0811177245003123,0.0,353,76
0.9337370701528476,0.0,553,30
1.267740234399667,0.0,352,0
0.8477253283887164,0.0,378,0
0.8482286004654085,0.0,511,0
1.2273302389641316,0.0,380,0
0.8002794259159256,0.0,266,0
0.6849610694693303,0.0,471,0
1.1429108270850523,0.0,477,0
1.1795476565974388,0.0,389,0
0.9424272075560723,0.0,396,0
0.9705515590168916,0.0,463,0
1.0960077175514404,0.0,413,0
0.9403320541246926,0.0,366,0
0.8693480316553932,0.0,496,0
1.1111067945576194,0.0,209,0
0.5173939822233702,0.0,546,106
1.2721200569963689,0.0,377,0
0.97420249465203,0.0,431,0
1.0030710647741918,0.0,135,0
0.3245387205695548,0.0,631,0
1.506036032646434,0.0,395,0
0.9806190318990549,0.0,277,0
0.6849198799837803,0.0,494,0
1.1007962138677923,0.0,520,0
1.24679670238528,0.0,250,0
0.5780699402102728,0.0,438,0
1.1044475262601456,0.0,376,0
0.8562454327629561,0.0,455,0
1.1193441240655748,0.0,288,0
0.6392762355141673,0.0,514,0
1.2261808696462808,0.0,387,30
0.9263678524431564,0.0,371,76
0.880949489674716,0.0,479,0
1.144780313684368,0.0,317,0
0.7682450071589018,0.0,324,0
0.8645450039009267,0.0,430,0
0.9514269448526265,0.0,531,0
1.255828054162429,0.0,350,0
0.8116386569428218,0.0,306,0
0.7518074108584253,0.0,564,0
1.2191703057190162,0.0,386,0
0.9822666441065216,0.0,495,0
1.1889127706961884,0.0,305,0
0.7934579685660985,0.0,465,0
1.1185129443803739,0.0,374,0
0.9318586515080802,0.0,349,0
